TIC_ID,GaiaDR3_ID,Tmag,parallax,parallax_error,G0,G0_err,BP0,BP0_err,RP0,RP0_err,BPRP0,BPRP0_err
138574253,2076517323560360576,13.5702,0.9968858933742216,0.014180305,13.888317649437088,0.011311578244222497,14.192428916015162,0.012076954232108934,13.423464849833264,0.010769364323959679,0.7689633661818982,0.01618122465904943
372207328,2220012421430629632,10.97,48.64613447745198,0.014635871,12.201571,0.010012811635678192,13.654166,0.010123333515269256,11.016562,0.010012681424431489,2.6376038,0.014238527689635933
408310006,5664957444179338240,8.86849,8.776584557444341,0.014079508,9.26298677325722,0.010002150852867181,9.543476415467344,0.01001064665200722,8.817305977754756,0.010005643051285238,0.7261703377125881,0.01415365462561087
289949453,1141769093744241536,8.70912,8.489419067184091,0.012666088,9.107542002798136,0.010001855057993319,9.390923106215123,0.010006520906540134,8.65593124606857,0.010003399939096607,0.7349920601465527,0.014149150893058664
63905972,2345744256120965504,5.0838,18.170646854833542,0.04217959,5.656901,0.01000554388449396,6.128838,0.010020399999554964,5.020879,0.010103380646111732,1.1079593,0.014229782733102646
279915941,2105526799680172032,12.11,2.5730471030806052,0.014922873,12.566645015241743,0.010151331500219688,12.927546243691037,0.010258201363721953,12.036413575383255,0.010089032794006266,0.8911323683077825,0.014388164508970586
172373693,2075060264503601280,13.9919,1.1342080005874042,0.09293336,14.372507233326548,0.061262805142162195,14.716663866658049,0.07740883036194823,13.78065145555049,0.046214471855865136,0.9360124111075594,0.09015489130891031
164726831,2106717678151463040,15.039,1.140171590940485,0.028733311,15.578971506412463,0.010496847906801355,16.0716533313375,0.011133884167576574,14.934015797562662,0.010462437502882414,1.1376375337748383,0.01527828443113731
79920467,6685431748042347776,13.2956,5.01218463554096,0.024770344,14.223314530558735,0.01010301181625823,15.115564323979534,0.010787103222378113,13.269806330163618,0.01118921750265962,1.8457587938159155,0.015542206543861932
268397995,147831571737487488,10.8266,7.696198875396444,0.016476244,11.630324228366627,0.011879358730793271,12.499867803324918,0.016378642732595785,10.698395557044288,0.012996739952256545,1.8014715462806299,0.020908734709412576
172598832,2894378838731535872,12.941,0.7422738253291566,0.010571002,13.100052143848776,0.014575144939208529,13.301193524887799,0.01679427845383016,12.743803642873168,0.012763878168068747,0.5573897820146323,0.02109417869162215
443616612,3789847707126025600,13.7701,5.531421982596295,0.03261964,14.77557354660157,0.010567587932997701,15.835597043973097,0.011529158556085552,13.753248807285583,0.010541061208451465,2.082347736687514,0.015621634626750203
121458206,2099686125195464576,13.4473,0.9697348776299228,0.013876426,13.667729804447234,0.011828239094524396,13.962403637586979,0.012882861167007098,13.204506397743245,0.011084746162715613,0.7578971398437351,0.01699528491494679
273874849,2086449761846310784,13.6414,1.437710982934757,0.0151472585,14.038374969876138,0.010328658037637313,14.396740129044222,0.01069798700683683,13.516343646713619,0.010364903095305038,0.8803962823306019,0.01489557458353029
240179452,2128047069862606208,14.8436,1.0766413430930764,0.021794152,15.324377814869344,0.010307618104889324,15.750123955005174,0.010812913026527801,14.732802955586873,0.010309829155302586,1.0173215994183,0.014940269921617275
137968594,2053552270863859712,13.9522,0.6857973843831984,0.01524523,14.142257643848776,0.026957447335168982,14.3722775248878,0.03335331986398208,13.752250642873168,0.021211890116323295,0.6200271420146322,0.03952705691366454
