Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag
3946945413106333696,185.17876326802,17.79326400102,97.9758759,96.6757355,99.1056824,97.9554443,96.8897018,99.2363663,10033
1696798367260229376,229.27459746672,71.82394415716,126.057068,124.708969,127.323578,126.092903,124.82637,127.703278,10033
1920113512486282240,352.82420145419,39.2358250204,75.8471832,75.4091721,76.2668839,75.7911301,75.3020401,76.2701797,10033
1385293808145621504,242.60212681176,43.81632083727,17.8923416,17.8841343,17.9025764,17.8914585,17.8829918,17.8991108,10033
2135550755683407232,295.46561283744,50.5168016497,21.1187477,21.1102943,21.1268005,21.1158276,21.1087818,21.1224575,10033
4342464209753404416,243.4620867471,-11.83779199924,136.569931,134.871048,138.463913,136.474091,134.67865,138.136185,10033
1756741374681702784,314.60783047224,10.83913298036,74.9423141,74.6739807,75.3065414,75.0528793,74.6777649,75.3772659,10033
6243841249531772800,242.37623280832,-21.08314353155,137.757797,137.367859,138.078827,137.783707,137.381897,138.093872,10033
1603662211901473408,217.15545885406,49.844642281,94.1808853,93.7795105,94.519577,94.2467117,93.8273163,94.5664978,10033
3830897080395058048,155.86849574857,-0.90240478996,73.1400299,73.0115738,73.2681198,73.1161957,72.9788666,73.2415237,10033
5040416186560252416,20.71281966644,-24.6646298993,33.7225571,33.6919441,33.7561302,33.7208519,33.6894035,33.7504463,10033
4963614887043956096,34.84272327041,-39.423081455,40.1661911,40.0333672,40.3172379,40.1065216,39.9708519,40.2294235,10022
5183875103632956032,42.48516949931,-5.95999696677,65.8852158,65.641655,66.0975952,66.0095978,65.7290421,66.2189865,10022
51369428065705600,59.79110331383,20.15997394178,121.627121,120.43647,122.90947,121.771591,120.259842,123.11866,10021
151499478104075008,69.34055441993,26.85029596787,127.210564,126.80114,127.519203,127.254158,126.816154,127.746002,10033
146487556211644544,70.43710934293,23.03085149358,122.667068,118.539116,127.253403,123.982307,119.903511,127.937057,10012
5201185574182015744,165.32952401228,-77.5440908561,185.44371,180.627899,191.256989,184.876495,180.049454,190.145859,10021
5199985216726016896,178.76913231864,-79.31975637609,101.400589,101.119095,101.710159,101.460625,101.195946,101.733368,10033
3459372646830687104,181.88907901539,-39.54844318931,64.5486603,64.1631012,64.9087143,64.4720917,64.0363922,64.949852,10012
6045818685674325760,246.61604560736,-26.42099910213,140.621109,139.693329,141.514908,140.717834,139.857208,141.608032,10033
2080063931448749824,294.63591839353,46.06640687693,404.939148,400.404175,410.808807,404.291229,399.272461,410.876343,10022
6348514275456913792,321.36635616112,-81.64150437867,34.4347267,34.381958,34.4725037,34.4308281,34.3877983,34.4807243,10033
1986772848034988544,339.10260610278,47.86167868237,69.3794403,69.3143082,69.4315491,69.3663406,69.3029175,69.4225845,10033
2837047214379099904,342.56342037078,23.4258968759,57.6433525,57.5477333,57.7389488,57.6553078,57.5514565,57.7495613,10033
1092230803512999424,130.05279074554,64.32805415368,75.6334915,75.0356064,76.2573166,75.507988,74.9152069,76.2570267,10033
777254360337133312,164.86470311868,40.43050097561,13.8808813,13.8627329,13.895648,13.8826075,13.8626413,13.9051609,10033
3205095125321700480,69.40074849308,-2.47383338363,29.8754597,29.8071594,29.9505157,29.8954048,29.8069687,29.9707146,10022
2835207319109249920,344.36757081583,20.76910434539,15.514698,15.4947033,15.5335283,15.5217066,15.5045099,15.5377674,10033
704967037090946688,133.14676062083,28.32978300036,12.5808382,12.5744324,12.5879908,12.5801382,12.5735903,12.5861425,10033
704966762213039488,133.16783218849,28.31525242185,12.5509157,12.5431862,12.5577393,12.5492477,12.5412178,12.5581789,10033
1004358968092652544,97.69602304387,58.16112834051,54.8139915,54.6589928,54.9612236,54.8180504,54.6690788,54.9591866,10033
3507879565090229888,199.59629813235,-18.31592210065,8.5319109,8.52164364,8.54353809,8.53245735,8.52365685,8.54426098,10033
2939555954755196160,99.1712853213,-19.25619069907,20.4659939,20.4209576,20.5127087,20.4633236,20.4097366,20.5270805,10033
3740176925743994752,202.10645605299,13.77622855832,18.0906239,18.0615959,18.1175957,18.0891895,18.0534763,18.1185036,10033
2500064286492779264,38.03915660774,-1.03503121304,81.9053497,81.3661041,82.5895004,81.9475098,81.2764969,82.5828857,10033
1700658653802527104,224.20169209941,74.90093845257,162.680405,162.385193,163.099457,162.67392,162.323929,163.054413,10033
2495420602212048640,39.42436128614,-3.39636666572,104.691505,103.94738,105.457153,104.531174,103.817322,105.414825,10033
2630155547353593216,348.97455486772,-9.08781018923,45.2825394,45.0453606,45.5583572,45.2000008,44.8850136,45.5055847,10033
156917493449670656,73.94104529389,30.55108545902,155.045227,154.173416,155.792908,154.982758,154.031296,155.893753,10022
5495052596695570816,94.80392459133,-58.05411209741,50.1279373,50.0993385,50.1556931,50.1286545,50.1007423,50.1618919,10033
3009908378049913216,81.76992403088,-11.90118197223,26.8244572,26.8087311,26.8390617,26.8252907,26.8135948,26.8390236,10033
6794047652729201024,311.2911826481,-31.34250007993,9.70998287,9.70730972,9.7122488,9.71108532,9.70859909,9.7133379,10033
6105713692544123520,220.48979284604,-37.79363633839,99.1932755,96.761528,102.026123,99.786293,96.9263077,103.115021,10022
4472832130942575872,269.44850252544,4.73942005111,1.8281064,1.82797492,1.82822526,1.82809997,1.82796955,1.82822549,10033
3895649725336884736,177.56472437675,2.76010708182,955.83905,939.315308,974.259583,954.292725,939.034119,972.246155,10033
2700378125204437760,326.86143236311,6.60533326742,43.5414467,43.5100937,43.5656815,43.5458412,43.515976,43.5710602,10033
1759623813132980864,318.40103374211,14.68938334556,49.2264709,49.1846619,49.2678604,49.2198029,49.1807327,49.2605667,10033
3924009634910406912,176.48201983244,14.61631664235,671.551147,662.701233,681.51123,671.698547,662.565002,679.872803,10033
1193071962699902336,240.09564217842,15.54674481715,402.547089,399.830109,405.146729,402.531281,400.235321,405.316986,10033
625137162857354880,154.18677668026,19.89125851207,1395.60132,1358.97009,1438.38123,1389.74316,1351.47241,1437.95679,10033
96530596864007552,25.92031785882,21.00526865121,1148.85376,1129.17944,1170.00208,1147.91528,1124.60974,1167.65747,10033
58200934326315136,53.65112853813,20.59901333283,176.323837,175.872925,176.767044,176.324005,175.82048,176.749847,10033
2096350069476310016,278.81550698841,38.11539031151,449.921143,446.840088,452.705505,450.134247,447.843323,452.249878,10033
1534760078795225728,187.58876343165,41.26956560145,598.643311,594.246277,604.116638,597.950439,592.850403,602.88147,10033
353030751066772480,32.94710393641,45.92421765868,53.2706985,53.2228394,53.3116112,53.2634544,53.2182312,53.3039703,10033
438899345022759424,40.71028752155,49.58693862321,795.877197,771.875488,820.960327,788.925415,760.660034,814.25946,10033
438444868763388800,40.74254137716,48.93005769805,617.985352,609.244385,626.03772,615.794983,607.52179,623.705811,10033
439327501725338752,45.64062020096,49.72994678837,426.879456,424.427734,430.784149,426.903931,423.360992,429.789124,10033
412783469966211456,23.96373430079,56.6981981195,52.4765816,52.443943,52.5157738,52.4793205,52.4416466,52.51791,10033
1579929906250111232,190.88751026191,60.01435471736,44.906826,44.8858185,44.9358902,44.9137611,44.8895683,44.9405861,10033
2160951157908163968,271.39792548889,63.67004082517,38.0786095,38.0625648,38.096096,38.0794411,38.0644684,38.0927124,10033
3022099969137163904,88.25118096352,-5.99638594114,20.2943802,20.2874584,20.3012581,20.2951546,20.2864189,20.3031731,10033
3770419611540574080,150.19714351869,-9.516565347,41.3025665,41.2780571,41.3229523,41.2980919,41.2760773,41.3230705,10033
3758629479636689536,164.61909821665,-10.77042376191,83.4734116,83.3430176,83.5953293,83.4811401,83.3701248,83.6214371,10033
4154598526336121600,278.36882499477,-11.63708081909,27.180975,27.1685371,27.1928291,27.1841507,27.1740665,27.1965141,10033
3030262468592291072,114.28846912621,-13.90667080652,910.998962,900.85376,920.857117,914.158691,904.044495,923.576843,10033
3751877374435102720,153.66966818084,-15.64283603155,558.972717,543.798279,581.815125,556.326233,537.101562,574.289978,10022
2367734656180397952,7.14129814878,-16.22735705299,34.4790039,34.4427299,34.5055389,34.4756317,34.45755,34.495636,10033
5124636303346779008,33.30247578941,-21.19620694214,23.7287712,23.71768,23.7378635,23.7242565,23.7154942,23.7343178,10033
1141769093744241536,110.90264691584,79.1323910321,117.785561,117.596161,117.966141,117.758377,117.590836,117.944534,10033
3961485079994112896,192.57726708133,26.15953622556,231.909271,230.656021,232.974838,231.372528,230.318909,232.495682,10033
3098404220680931968,124.12863179783,9.18532393579,99.2324371,95.8843918,102.89064,99.2477493,96.1171112,102.2146,10033
4792774797545800832,86.82123452009,-51.06613625782,19.6308994,19.5760002,19.6923599,19.6342964,19.5865879,19.6979675,10022
3179036008830848,48.35325823821,4.77520017099,8.60044384,8.59728909,8.60303879,8.59945011,8.59704399,8.60229588,10022
2885863400349980288,92.33001405881,-35.82554528716,22.3508625,22.3444843,22.3576717,22.3489952,22.3424397,22.3564987,10033
5201175987817179136,166.61938387312,-77.62587246404,190.012436,187.041183,193.313599,188.928131,185.71904,191.417526,10021
145203159127518336,68.46676977321,22.8416168959,160.204666,159.765884,160.674896,160.051392,159.5233,160.667389,10033
5213167330349528064,117.30085246178,-76.70272278517,10.8874121,10.8852472,10.889431,10.8879852,10.8858051,10.8895521,10033
3105507886130792448,102.0798582945,-3.10213934076,743.85144,734.840881,751.806396,744.041443,734.890869,753.137512,10033
4263752921128319616,291.06368086553,0.74601115825,337.55014,335.224823,340.961212,338.718079,336.017242,341.369812,10033
4285511294172309504,280.68730005767,5.93765777571,641.570007,635.634094,647.024841,641.26178,634.526917,647.160156,10033
3107255598526406912,100.76568737114,-1.29644420832,1096.19092,1063.99951,1123.31238,1094.69177,1064.3335,1130.05518,10033
3101974231859723776,102.72114341167,-5.08645615602,1201.21448,1157.427,1246.19373,1184.27893,1144.22803,1227.32263,10033
3101145195794755072,103.42420221837,-5.53603900821,1825.93164,1707.59155,1972.47681,1895.95557,1770.06165,2011.51831,10033
4256135160951556480,278.52466597182,-6.00260375801,743.523682,712.551147,771.231262,746.636047,726.77948,777.523071,10033
4255957040079935488,278.69923538595,-6.61228908335,1117.24634,1083.99585,1159.51843,1123.33032,1082.99353,1170.11292,10033
3120058170178779392,98.17241747386,-0.03160492704,759.69928,746.423401,772.717957,760.027771,744.199036,784.331543,10033
3120002649138831360,97.03359894654,-0.17073013075,812.198181,801.482361,824.971191,808.488403,797.843689,819.924133,10033
4287820848378092672,291.77704522072,1.38366174327,212.484772,211.691742,213.335419,212.455185,211.753693,213.299591,10033
3120122805143587328,97.72042483428,0.22689269204,861.68396,847.507751,876.705566,857.744995,838.855713,874.650513,10033
3107471240236703104,101.05262055178,-0.29915405405,1693.73047,1475.17871,1955.70227,1624.28308,1455.0741,1835.86548,10033
4285572454508522496,280.66713947391,6.21916705191,629.516113,622.687256,636.283813,627.781677,621.112488,634.858093,10033
4283597937777249408,279.78265823534,4.35775040847,1013.50604,980.538635,1050.7644,1001.92303,963.881348,1034.26343,10033
3105404467618982272,101.92254278571,-3.71928879438,594.989929,583.883057,604.974304,594.263123,583.963501,605.174194,10033
4285689616891369600,280.62965581286,6.51382242963,1093.64404,1060.65393,1119.87305,1102.73242,1074.01611,1130.51526,10033
4286437357841760000,279.75049928804,6.96978171696,3369.33667,2139.93701,5590.07373,1807.91516,1410.36938,2368.19214,10033
4284721191974346752,278.49583194834,5.53837968754,907.354309,878.086487,946.765747,908.953857,878.736145,945.824707,10033
4284680029006075648,278.68832078256,5.57369019919,747.250366,739.74408,754.891296,746.128723,736.329163,755.478088,10033
4285073581136130560,278.90206855763,6.47956824603,809.436707,776.30542,837.148804,800.646606,770.930786,832.410156,10033
4263427117767106816,292.05528323472,0.12183584945,741.874695,730.123291,753.559875,737.952515,728.687744,748.417786,10033
4477300378701511296,277.60117653806,6.83593376249,1040.95288,1008.84088,1085.6084,1041.81067,1001.2854,1081.93188,10033
3020494716521521152,94.8207353928,-4.42229876513,1811.47131,1717.98975,1935.00806,1796.5896,1695.53613,1923.71301,10033
3326541506073371776,100.19517153003,9.25739464573,553.866638,549.220337,558.375977,553.059814,548.33783,558.508423,10033
4213081309275729792,289.31435230292,-2.77470927947,1154.15857,1117.10657,1185.77844,1146.22424,1116.55579,1180.75098,10033
4477340334766250496,277.7510151085,7.18334591076,956.502808,946.266602,968.456421,957.83783,946.319885,968.259277,10033
3113201890547554432,102.19462274304,-0.67278661913,712.183777,705.354919,719.435425,711.497559,703.47406,719.946411,10033
3125611120515388800,101.27723921541,0.81521513986,834.749329,819.78064,849.387817,835.971558,822.383118,848.383057,10033
4285684673395749120,281.07255710932,6.6632064648,623.788513,617.526306,630.231262,624.342224,618.331238,630.768066,10033
3107267177757848576,100.95616972794,-1.06300757928,158.699005,158.396606,159.192719,158.754364,158.445023,159.114075,10033
4287832775526476800,291.58857148566,1.42629266972,319.757751,317.716614,321.620544,319.242004,317.151917,321.294678,10033
4285571629874670080,280.78664410764,6.20407615724,420.026794,417.387848,422.950623,420.860474,418.075165,423.619324,10033
5201360671411974912,166.03749045958,-76.45536929696,189.829239,189.465897,190.251434,189.696869,189.209244,190.105652,10033
1550299304833675392,201.72067978543,45.54552052919,30.4994125,30.4807949,30.5224533,30.4990253,30.4791374,30.5163879,10033
5514929155583865216,125.76203304787,-49.2002992767,20.7362976,20.6017666,20.8777237,20.7271309,20.6260929,20.8464108,10011
151374202498079872,67.42316837157,26.54938684179,133.270279,132.829056,133.642883,133.307861,132.871948,133.708603,10033
3011005587574818432,86.7761237311,-10.63032458433,62.5120964,62.4241829,62.5898018,62.5285797,62.4377365,62.6074638,10013
5017319806652067072,27.40772643733,-34.45909747802,135.520447,135.232986,135.909195,135.590912,135.188904,135.948166,10023
2136027771930903808,293.58267162993,51.23578063365,25.4144878,25.3984299,25.4311123,25.4149036,25.3975811,25.4330997,10033
5270480576538756352,120.38578922559,-70.02341450537,54.4303589,54.3893051,54.4725761,54.407032,54.3580818,54.4444504,10033
3663051957490779264,203.52846021665,0.49880473323,101.897697,101.722008,102.097252,101.918846,101.752998,102.102409,10033
6349054822860923008,305.30845418848,-81.61669042389,75.9784927,75.9045258,76.038887,75.9689789,75.86483,76.0456238,10013
6401028668786744960,316.30601894355,-66.95817195735,109.868599,109.722656,110.044464,109.861938,109.643761,110.028496,10033
3971777500966832384,169.31621489491,17.96157144713,320.308258,295.666107,351.566162,318.965271,295.970245,345.234222,10022
6387058411482257536,354.91549854534,-69.19605237936,44.1510124,44.1251221,44.1764946,44.1535301,44.125164,44.1840744,10033
3786541956697681664,170.14085893817,-4.80700545421,216.822388,193.92366,251.479843,199.504211,185.747879,217.651672,10033
3600975145895223040,179.70584970169,-3.38946305974,157.926834,157.041092,158.597855,158.013718,157.355942,158.715485,10033
3698079992771142784,184.60212982703,-0.5512880789,690.169739,680.780396,701.833801,688.063843,676.701172,700.050476,10033
3810098271767907840,168.93668015997,0.48805896447,251.429901,250.408035,252.301193,251.213654,250.189819,252.133408,10033
3701123406596146048,183.72036438078,1.96816542756,231.812393,230.927994,232.879318,231.959366,231.060303,233.035004,10033
3909373932553827072,175.20675139624,6.13481366829,428.967377,424.290283,434.040222,428.97229,424.013855,433.271881,10033
6839540362940861568,331.27714151547,-14.12180614932,361.747498,358.836761,364.872559,361.615936,358.122589,364.539429,10033
2597400855444243840,341.24044682863,-13.90112915985,160.633713,159.440018,161.695389,160.733749,159.580078,161.566208,10033
2600942622915012608,337.51362089935,-13.61014849353,457.728577,449.616333,470.310577,459.706512,448.873199,469.549316,10033
2615281560211505408,335.09497438463,-9.5097172032,110.257004,109.532478,111.035767,110.770088,109.888145,111.652084,10033
2621545958991110144,337.61785073659,-7.97245770369,316.271942,314.431183,318.409637,316.614929,314.709015,318.560425,10033
658607950370340608,130.41020388852,17.63997285623,185.03157,184.213715,185.747177,184.883102,184.023254,185.787979,10033
636363799347569408,136.57419981681,19.40205077755,179.626038,178.916107,180.123322,179.830841,179.286469,180.489624,10033
6294955311720593024,207.20612074213,-17.60989858662,415.570007,411.5672,420.244629,415.958313,411.479187,420.18811,10033
3608139421926380544,202.33137478336,-14.35943527876,607.039734,601.561707,613.346008,603.899048,598.350159,609.19281,10033
3610090784483619456,202.48875136599,-12.73477597246,281.852783,280.702209,283.502594,281.945282,280.655396,283.243774,10033
3616620814104819328,205.44451038826,-10.86255009315,328.216888,326.450439,330.328064,328.72467,326.961792,330.219849,10033
3614661419960402944,210.63761271413,-10.0236831604,559.519043,553.460144,566.541077,561.301514,555.773926,566.919373,10033
3630680754621236096,204.22150006901,-7.31805466769,335.639557,332.942474,339.020813,335.088867,332.083527,338.411316,10033
2576563907506735232,16.7615025804,6.58879703611,596.995239,590.283264,604.628052,595.737061,589.129333,604.011414,10033
2582617711154563968,13.08003257858,10.79470538487,242.447601,241.314499,243.217987,242.566467,241.669586,243.644119,10033
3680103286893920768,189.57488466048,-5.24462326024,147.722717,147.007278,148.476929,147.78566,146.852585,148.84964,10033
3694798019281730944,186.48602358387,-1.40472610166,121.062637,120.710548,121.428009,121.056885,120.781776,121.365295,10033
3393939030531019520,78.91982004524,16.27869737323,373.365875,369.840118,376.69696,373.624969,371.19931,376.61087,10033
3882879683758393344,159.38907528096,11.84274865596,568.840637,564.875671,572.61145,570.814453,566.688538,574.482422,10033
6259263137059042048,228.24823724539,-16.72465214076,319.486359,317.939819,321.130554,319.28656,317.557281,321.188232,10033
1220404653534258816,239.39649360413,26.87760864548,73.9909821,73.3881302,74.5010452,73.8994446,73.4155884,74.3579636,10033
5164707970261890560,53.22829341518,-9.45816821629,3.21977711,3.21830654,3.22111535,3.21940732,3.21806598,3.22068954,10033
6412595290592307840,330.8724078796,-56.79725466123,3.63848042,3.63733959,3.6401329,3.6378696,3.63659239,3.63935328,10033
48026706558487040,67.15467370963,19.18027331731,44.6503258,44.3106728,44.9380684,44.6412621,44.2848816,44.992012,10033
149629483705467008,65.89749725526,25.05066819065,126.408188,125.413452,127.447296,126.355576,125.150673,127.632187,10012
970354749937140736,90.62210758518,49.86182103676,9.52534771,9.52144718,9.52841282,9.52554798,9.52207756,9.52859879,10032
824017070904063104,151.0884446823,50.38615252376,21.7889767,21.7801208,21.7969761,21.790247,21.7805023,21.7989597,10033
2289304297045379456,291.07452566108,75.55592273664,10.6255655,10.6235704,10.6282072,10.6248302,10.622407,10.6268044,10022
2222540228723911168,326.67209809426,66.80387671285,15.9793711,15.9726658,15.9850044,15.9812317,15.9760599,15.9856834,10033
2358022227591374336,16.23022246918,-18.12244895479,9.77608585,9.77211761,9.77950764,9.77539349,9.7719841,9.7794199,10022
684992690384102528,134.71887758484,21.07475190357,27.820612,27.8010216,27.8392658,27.8137417,27.8001022,27.8314629,10033
3026325426682637824,90.64366668379,-0.57711548078,363.556183,361.470337,365.170776,363.569366,361.796997,365.382507,10033
1107980654748582144,110.73533317261,67.25265992469,205.400558,204.379318,206.245056,205.863464,204.821487,206.861572,10033
1457486023639239296,209.50636393882,31.69549225031,73.7061539,73.5370789,73.8154449,73.7018661,73.603096,73.8101501,10033
2074815898041643520,302.04083647203,41.94155628473,41.2335396,41.1873665,41.2880821,41.2487907,41.1771851,41.3155975,10033
2281778105594488192,354.83578083298,77.63312481415,13.7880869,13.7640753,13.8144217,13.7826252,13.7510777,13.808238,10033
6265374394490973184,233.88187249166,-14.78950078186,49.3870277,48.9818268,49.7585564,49.0962677,48.7384796,49.4684677,10033
2658974606111711488,349.29478470898,3.28236855537,41.2352448,40.6570053,41.6475945,41.2304192,40.8115349,41.7427101,10033
2441630500517079808,1.67635042594,-7.54647532526,4.84541273,4.84442043,4.84652853,4.84574032,4.84454155,4.84686518,10022
4848140361962951552,54.00339387736,-44.51436231605,3.67392254,3.67343259,3.67439747,3.67395735,3.67353225,3.67434788,10022
5413438219396893568,153.70885427338,-47.15487814715,12.6078367,12.6051044,12.6107645,12.6083088,12.6050091,12.6106339,10033
772430527947893632,175.43249920719,42.75157375642,11.0197563,11.0167303,11.0230007,11.0200768,11.0171261,11.0226202,10033
786834302080370304,177.73016381236,48.37309979652,8.0399313,8.03627968,8.04405594,8.03928089,8.03555679,8.04261112,10033
4393265392168829056,258.83147998873,4.96057533834,14.6310825,14.6180449,14.6427364,14.6335382,14.6216774,14.64645,10033
6468968316900356736,306.92875288877,-56.46245753295,20.3788433,20.3687305,20.389452,20.3772621,20.3669319,20.3902988,10033
6825822095663585536,333.43259243982,-17.68710496885,10.2363701,10.2331591,10.2401972,10.236866,10.2328272,10.2419758,10033
2879455480942629248,355.78150915638,36.53631037729,8.36101246,8.35693932,8.36431694,8.35989571,8.35623169,8.36349869,10033
4673947174316727040,51.75029890079,-63.50020035944,16.3317642,16.3282833,16.3355618,16.3308907,16.3262787,16.3341808,10033
385334230892516480,4.61322625756,44.02478674399,3.56200337,3.56177235,3.56226254,3.56194162,3.56175232,3.562186,10033
5091077112524265344,61.64542509379,-20.85658055356,25.8621216,25.851778,25.874342,25.8604813,25.8480778,25.8713379,10033
4780294722094459904,62.3230788877,-53.37109563431,15.1296043,15.1250925,15.1330624,15.1294956,15.1259861,15.1331434,10033
3288082758293022848,73.02457095864,6.47519220607,12.4041576,12.3996859,12.4079781,12.4046774,12.4004335,12.4088593,10033
2979590513145784192,73.4601565715,-17.776283503,11.9442797,11.9424515,11.9466734,11.944747,11.9423437,11.9468746,10033
5168359139139252352,50.82376065334,-7.79507336136,37.2729988,37.1569214,37.3776436,37.2797508,37.1479492,37.4066391,10033
5617244278837970816,108.01947700163,-24.89210140045,28.4383698,28.4280396,28.4481926,28.4406185,28.4313354,28.4505138,10033
5977270148650362112,257.36067128625,-35.39173163357,38.2684135,38.2471275,38.301384,38.2840958,38.2599945,38.3070869,10033
2940856402123426176,92.64357908168,-21.86782311323,5.76067019,5.76012182,5.76123047,5.76067448,5.75993299,5.7612586,10033
5482827676662168832,98.45477358738,-58.52492101507,15.2114286,15.2086287,15.2143278,15.2109013,15.2078381,15.2139578,10033
939072613334579328,103.70012922714,33.26640801817,5.58309937,5.5821414,5.58409834,5.58314323,5.58246326,5.58396244,10033
4980466929965023104,9.99809531103,-44.25419864087,23.6038685,23.5891056,23.6187,23.6075172,23.5934448,23.6201801,10033
4634528720388462592,4.0637745014,-79.85142960812,17.5536137,17.5473347,17.5592918,17.5525703,17.5461349,17.5584793,10033
4915139584039259392,18.64326696372,-53.94073190509,16.6329269,16.6294956,16.6363316,16.6328945,16.6288395,16.6366501,10033
4933912198895807104,20.43840559562,-46.71473451693,22.4411888,22.4285965,22.4543915,22.43964,22.4253445,22.4549026,10033
5144740907820131840,32.29781331646,-16.33923842179,28.4523907,28.4371796,28.467556,28.4534702,28.4373703,28.4713783,10033
5701750715316821248,130.24445565917,-23.45269701927,15.1723289,15.163228,15.1814833,15.1736155,15.1609936,15.1840239,10033
577602496345490176,133.78195701409,1.54185586939,20.5013695,20.4941311,20.507597,20.500164,20.492609,20.5067406,10033
4893118771316702720,67.14843003528,-25.17140700024,20.1992302,20.1910534,20.2057209,20.1952343,20.1863575,20.2045994,10033
3187115498866675456,75.48680521252,-6.94858740903,5.37352133,5.37272263,5.37413979,5.37361288,5.37285089,5.37439919,10033
4827532078086044416,78.94722194041,-31.29481107923,23.5204277,23.5087738,23.5308342,23.5209122,23.5109825,23.5321903,10033
1022456104850892928,138.59131179667,52.68342944184,6.33266401,6.33180523,6.33379984,6.33268118,6.33162451,6.33346462,10033
5299440441521812992,140.39914047698,-60.28114385834,10.4477615,10.4463263,10.4497633,10.4478836,10.4464502,10.4494333,10033
654687847820642560,119.77347532186,15.39120115361,29.382637,29.3617344,29.4005699,29.3817215,29.3583584,29.3965302,10033
3094290054327367168,120.59355045269,3.33711009134,27.3047867,27.2882462,27.3195629,27.3043556,27.2878799,27.3209286,10033
1040827088726734976,130.33159038955,59.49165865054,9.49196625,9.48980904,9.494874,9.49278831,9.49036884,9.49618244,10022
5664814198431308288,144.00748512334,-21.66520085526,9.43165493,9.4295702,9.43420696,9.43240261,9.4303627,9.43409729,10033
5452743423618768000,164.64325727434,-31.14435090105,20.3818645,20.3714218,20.3914261,20.3833351,20.3714828,20.3943672,10033
5412250540681250560,146.12137189336,-45.77909735115,9.41610527,9.41488266,9.41722679,9.41626549,9.41501236,9.41770363,10033
1446540213584440704,200.73344179222,24.46382240882,13.744792,13.7376022,13.7508841,13.7451487,13.7379808,13.752532,10033
1372215976327300480,239.5775433942,35.40815826272,15.8224125,15.816678,15.8280668,15.8226643,15.8185616,15.8275528,10033
3855208897392952192,157.22878342623,0.83774688777,7.03543282,7.03441668,7.036551,7.03563499,7.0346427,7.03689671,10033
1428030622526979968,242.26459230624,52.94415284692,16.9435711,16.9400921,16.9471569,16.9426079,16.9389229,16.9463081,10033
1412645602995521920,255.85040248888,51.40906417008,9.90605831,9.90415573,9.9085207,9.90632343,9.90341091,9.90882492,10033
4540061704989418240,259.00203124124,11.05612679548,18.1656132,18.1560898,18.1749096,18.1656094,18.1567326,18.1748486,10033
732857558276385664,167.77459970527,30.44514149047,11.8752365,11.8717041,11.8782997,11.8752794,11.8719702,11.8788795,10033
5339892367684811520,168.98040696746,-57.54239839784,12.6715574,12.6661434,12.6761637,12.6713285,12.6668167,12.6759481,10033
2595284016771502080,335.7805928443,-17.61050757069,7.23288012,7.23066425,7.23519182,7.23431444,7.23194551,7.23655796,10032
2200501793758177152,336.32217871078,59.41245983212,21.2931137,21.2838287,21.3030739,21.2929802,21.2857609,21.3008442,10033
3478160727866058368,173.86190772858,-32.54374824778,9.07409382,9.0725193,9.07566833,9.07420444,9.07244396,9.07602501,10033
4017860992519744384,175.55067547084,26.70295395359,9.77028084,9.76789379,9.7736578,9.77069664,9.76747513,9.77330017,10033
1584088431025057792,185.74383616312,64.03248298122,18.3544865,18.3485413,18.3623142,18.3538818,18.3481655,18.3606281,10033
3928391218812375808,189.71325870875,11.69503594754,14.2525454,14.2467642,14.2579479,14.2518988,14.2467327,14.2578421,10033
3735000631158990976,191.98138882517,9.74935423088,8.07581902,8.07390881,8.07784557,8.07556343,8.07367039,8.07781887,10033
3732539683617410816,199.19230052489,9.42500465415,17.5741482,17.5384865,17.6118069,17.575367,17.5389786,17.6159153,10033
1472903753640492160,200.24446675766,34.27762309069,16.648737,16.6430874,16.6544037,16.6483936,16.6435356,16.6544075,10033
3738099879558957952,202.50420163284,10.37238957413,7.62560272,7.6239233,7.62751675,7.62526989,7.62389231,7.62655067,10033
3657653114880309248,210.25961163219,-2.65220691841,10.4164429,10.4138145,10.4187965,10.4163675,10.4137144,10.4184036,10033
6322070093095493504,229.85630133329,-7.72270702416,6.29881239,6.2977643,6.29989624,6.29858112,6.29735756,6.29982853,10033
1428427236986209024,246.35588833282,54.3033386656,6.47763062,6.47703743,6.47825432,6.47768545,6.47703314,6.47844505,10033
4572835535272627712,254.53630439636,25.74190129543,10.387949,10.3850107,10.3908195,10.3880873,10.3859863,10.390995,10033
5975663354131618304,259.75125274377,-34.99779509268,7.24061203,7.23910189,7.2419486,7.24103308,7.23962069,7.24244547,10033
5951824121022278144,262.17016392212,-46.89910489864,4.55211782,4.55154848,4.5526495,4.55201912,4.55146027,4.55264997,10033
5925209583053212800,262.54483233205,-51.63780340759,15.9710703,15.9642229,15.9795961,15.970499,15.9629784,15.9775276,10033
5946986063684477056,263.80723698262,-48.67877743079,9.67651939,9.67453861,9.67826939,9.67646885,9.67414856,9.67820644,10033
5955305209191546112,264.26088738973,-44.32338224304,5.00661659,5.00566006,5.00751495,5.00641918,5.00575399,5.00708961,10033
1439069444391326208,263.896114509,61.67927672424,14.3029881,14.2997036,14.3060045,14.3036184,14.2999334,14.306591,10033
1637645127018395776,264.1040525732,68.33349763759,4.54931211,4.54881382,4.54979372,4.5492053,4.54881382,4.54977798,10033
